,order_id,season,girl,su_id,order_type,bill_zip,adventurefuls,dosidos,lemonups,samoas,savannahs,smores,tagalongs,thinmints,toffeetastic,trefoils,donation,grand_total,Median_income_dollars
7533,202106421,2021,73360,622,Cookies In Hand,28001,0,0,0,1,0,0,0,0,0,0,0,1,"50,813"
7534,202108165,2021,25006,637,Shipped,28211,0,0,0,3,0,2,3,1,0,0,0,9,"93,236"
7535,202110463,2021,532360,642,Cookies In Hand,28203,0,0,0,0,0,0,1,2,0,0,0,3,"87,725"
7536,202143038,2021,37088,649,In-Person Delivery,28209,0,0,0,2,0,0,2,0,0,0,0,4,"82,942"
7537,202261421,2022,36139,634,In-Person Delivery,07860,0,0,0,2,0,0,4,0,0,0,0,6,
7538,202134978,2021,88971,700,Shipped,6515,0,0,2,2,0,0,0,0,0,0,0,4,
7539,202201548,2022,15276,681,Shipped,38655,0,0,3,2,0,0,0,0,0,0,0,5,
7540,202261578,2022,27988,649,Shipped,3842,0,0,0,2,0,0,0,2,0,0,0,4,
7541,202138724,2021,94735,683,In-Person Delivery,28173,0,2,1,0,0,0,0,1,0,0,0,4,"130,705"
7542,202201807,2022,60961,637,Cookies In Hand,28079,0,0,10,0,0,0,0,0,0,8,0,18,"84,301"
7543,202207257,2022,36139,634,Donation,28269,0,0,0,0,0,0,0,0,0,0,1,1,"68,636"
7544,202158209,2021,13388,643,Shipped with Donation,28277,0,0,0,0,0,0,0,4,0,0,10,14,"105,672"
7545,202264409,2022,90488,634,In-Person Delivery,28081,2,0,0,0,0,0,0,0,0,0,0,2,"54,041"
7546,202209120,2022,17637,622,Cookies In Hand,28374,0,0,0,0,0,0,1,0,0,0,0,1,
7547,202236412,2022,67699,681,In-Person Delivery with Donation,28211,1,0,0,0,0,1,0,1,2,0,1,6,"93,236"
7548,202014512,2020,53413,634,In-Person Delivery,28277,0,0,0,1,0,0,1,0,0,1,0,3,"105,672"
7549,202125509,2021,22046,642,In-Person Delivery,28278,0,0,0,0,0,3,0,5,0,1,0,9,"101,432"
7550,202213279,2022,997360,634,Cookies In Hand with Donation,28078,0,0,1,0,0,0,0,0,0,0,1,2,"101,752"
7551,202101341,2021,15360,621,Cookies In Hand,28027,0,0,0,0,0,0,3,2,0,0,0,5,"77,367"
7552,202241163,2022,2784,634,Shipped,28203,0,0,1,2,0,0,1,0,0,1,0,5,"87,725"
7553,202157700,2021,26072,642,In-Person Delivery,28278,0,1,3,0,0,1,1,2,0,0,0,8,"101,432"
7554,202237763,2022,74829,621,Shipped,29438,1,0,0,2,0,0,0,1,0,0,0,4,
7555,202250625,2022,34525,632,Donation,28269,0,0,0,0,0,0,0,0,0,0,5,5,"68,636"
7556,201919635,2019,28263,638,In-Person Delivery with Donation,28173,0,0,0,0,1,0,0,1,0,0,2,4,
7557,202204958,2022,287360,691,Cookies In Hand,29732,0,0,1,1,0,0,0,0,0,0,0,2,"67,037"
7558,202248983,2022,56298,622,In-Person Delivery,28027,0,1,0,1,0,0,1,0,0,0,0,3,"77,367"
7559,202010332,2020,98832,622,Shipped,11205,0,2,0,0,0,0,0,2,0,0,0,4,
7560,202113588,2021,87360,637,Cookies In Hand,28105,0,0,0,0,0,1,0,1,0,0,0,2,"86,463"
7561,202112738,2021,45367,632,In-Person Delivery,28214,0,0,1,0,0,1,2,0,0,0,0,4,"67,398"
7562,202260395,2022,82139,691,In-Person Delivery,29745,0,0,0,0,0,1,1,4,2,1,0,9,"59,827"
7563,202262055,2022,74329,638,In-Person Delivery,29707,1,0,0,0,0,2,2,0,0,2,0,7,
7564,202009582,2020,76658,642,In-Person Delivery,28210,0,0,0,12,0,0,0,0,0,0,0,12,"75,703"
7565,202100094,2021,56360,637,Shipped,28227,0,1,1,0,0,0,3,2,1,0,0,8,"63,529"
7566,202217104,2022,14961,681,Shipped,46131,0,1,1,2,0,0,2,2,0,2,0,10,
7567,202163110,2021,16367,643,In-Person Delivery,28277,0,0,1,1,0,1,2,2,0,0,0,7,"105,672"
7568,201911563,2019,50158,643,In-Person Delivery,32043,0,0,0,1,0,0,0,1,0,0,0,2,
7569,202212583,2022,732360,643,Cookies In Hand,28209,0,0,0,2,0,0,0,0,0,0,0,2,"82,942"
7570,202116609,2021,9544,651,Donation,27356,0,0,0,0,0,0,0,0,0,0,2,2,"45,694"
7571,202003975,2020,21444,681,Cookies In Hand,28027,0,0,0,0,0,1,1,0,0,0,0,2,
7572,202256607,2022,88653,632,In-Person Delivery,28262,0,0,2,0,0,0,0,5,0,4,0,11,"57,371"
7573,202028073,2020,77404,691,Donation,3801,0,0,0,0,0,0,0,0,0,0,3,3,
7574,202265833,2022,51697,692,In-Person Delivery,29710,1,0,0,2,0,7,0,1,0,2,0,13,"71,280"
7575,202123818,2021,64459,691,In-Person Delivery,29732,0,0,1,0,0,0,1,1,0,0,0,3,"67,037"
7576,201907595,2019,14347,632,Donation,28104,0,0,0,0,0,0,0,0,0,0,10,10,
7577,202155115,2021,39779,631,In-Person Delivery with Donation,28031,0,0,0,0,0,0,1,1,1,0,1,4,"89,658"
7578,201911665,2019,30401,637,In-Person Delivery,28211,0,0,0,0,2,0,0,2,0,0,0,4,
7579,202128323,2021,22930,632,In-Person Delivery,28212,0,0,0,0,0,0,0,4,0,0,0,4,"42,859"
7580,202143358,2021,18391,637,In-Person Delivery,21620,0,0,0,0,0,0,0,1,0,0,0,1,
7581,202137025,2021,18314,683,In-Person Delivery,28173,0,0,0,1,0,0,1,5,0,0,0,7,"130,705"
7582,202225451,2022,68022,671,In-Person Delivery with Donation,28083,0,0,0,3,0,0,2,2,2,0,2,11,"49,527"
7583,202136851,2021,51140,691,In-Person Delivery,29745,0,0,1,1,0,0,0,0,1,0,0,3,"59,827"
7584,202025429,2020,51519,649,In-Person Delivery,30213,0,1,0,1,0,0,0,1,0,0,0,3,
7585,201910251,2019,40099,634,In-Person Delivery,92648,0,1,0,2,1,0,0,0,0,0,0,4,
7586,202107291,2021,11985,692,Cookies In Hand,29730,0,0,0,0,0,2,0,0,0,0,0,2,"49,258"
7587,202226430,2022,50801,661,In-Person Delivery,28144,0,0,1,1,0,0,0,0,0,0,0,2,"45,161"
7588,202104331,2021,34425,692,Cookies In Hand,29715,0,0,0,1,0,0,0,2,0,0,0,3,"86,378"
7590,202226550,2022,18436,692,In-Person Delivery,29715,0,0,0,0,0,0,6,0,0,0,0,6,"86,378"
7592,202009206,2020,48323,649,In-Person Delivery,28110,0,0,0,2,0,0,0,2,0,0,0,4,"69,351"
7593,202112932,2021,53437,637,In-Person Delivery,28277,0,0,1,1,0,0,0,4,0,0,0,6,"105,672"
7594,202019534,2020,45819,671,Shipped,33433,0,1,0,1,0,0,2,1,0,2,0,7,
7595,202254062,2022,36397,642,In-Person Delivery,28278,0,0,0,0,0,0,0,5,0,0,0,5,"101,432"
7596,202139722,2021,56408,632,Donation,29045,0,0,0,0,0,0,0,0,0,0,1,1,
7597,202139041,2021,30010,632,Shipped,76262,0,0,1,1,0,0,2,1,0,0,0,5,
7598,202227199,2022,644360,638,Cookies In Hand,28105,1,1,0,1,0,0,1,3,0,0,0,7,"86,463"
7599,202207527,2022,37315,681,In-Person Delivery,19008,0,0,0,0,0,0,0,4,0,0,0,4,
7600,202207056,2022,755360,682,Cookies In Hand with Donation,28110,0,0,0,0,0,0,0,0,0,1,2,3,"69,351"
7601,202252500,2022,42131,691,In-Person Delivery,29730,0,1,2,1,0,0,0,0,0,2,0,6,"49,258"
7602,202165535,2021,24412,631,In-Person Delivery with Donation,28078,0,0,1,0,0,0,0,2,0,0,3,6,"101,752"
7603,202027574,2020,44605,643,Shipped,28209,0,0,1,2,0,0,0,1,0,0,0,4,"82,942"
7604,202256995,2022,9244,642,Shipped,23506,0,0,0,2,0,0,0,5,0,0,0,7,
7605,202144550,2021,11018,632,In-Person Delivery,28227,0,0,1,0,0,1,0,0,0,0,0,2,"63,529"
7606,202020412,2020,82005,631,In-Person Delivery,28036,0,0,1,0,0,1,0,0,0,2,0,4,"116,213"
7607,202232291,2022,91021,682,In-Person Delivery,28103,0,0,0,0,0,0,2,0,0,0,0,2,"61,344"
7608,202256093,2022,25246,692,In-Person Delivery,29708,0,1,0,0,0,0,0,5,0,2,0,8,"112,368"
7609,202105069,2021,532360,642,Cookies In Hand,28134,0,0,0,0,0,0,1,3,0,0,0,4,"58,861"
7610,202015677,2020,78024,691,Cookies In Hand,28278,0,0,0,0,0,0,2,0,0,0,0,2,"101,432"
7611,202029201,2020,42248,621,Shipped,28105,0,2,0,5,0,0,6,7,0,0,0,20,"86,463"
7612,202115450,2021,13388,643,Cookies In Hand,28217,0,1,1,0,0,1,0,2,1,0,0,6,"53,177"
7613,202251835,2022,10882,681,In-Person Delivery with Donation,28104,0,0,0,0,0,0,0,2,0,2,1,5,"108,599"
7614,202244876,2022,23884,622,In-Person Delivery,28075,0,1,0,1,0,0,1,3,0,1,0,7,"110,906"
7615,202224017,2022,65479,681,In-Person Delivery,28105,0,0,0,0,0,0,0,0,2,0,0,2,"86,463"
7616,202238245,2022,78008,683,In-Person Delivery with Donation,28173,0,0,0,0,0,0,0,0,0,2,2,4,"130,705"
7617,202135082,2021,15136,632,In-Person Delivery,28273,0,0,1,1,0,0,0,0,0,1,0,3,"72,986"
7618,202003800,2020,21010,631,In-Person Delivery,23323,0,0,0,0,0,1,0,0,1,0,0,2,
7619,202236991,2022,22347,681,Shipped,1583,0,0,0,1,0,0,1,2,0,0,0,4,
7620,202264508,2022,95377,637,Shipped,77493,0,0,0,2,0,0,0,0,2,0,0,4,
7621,201915857,2019,33944,691,Shipped,29732,0,0,0,1,0,0,0,2,0,1,0,4,
7622,202126184,2021,55360,637,Shipped,28205,0,0,0,2,0,0,1,3,0,2,0,8,"56,196"
7623,202134426,2021,96973,632,Shipped,30126,0,2,2,0,0,0,1,0,0,0,0,5,
7624,201916864,2019,99159,683,In-Person Delivery,28204,0,0,0,0,1,0,0,1,0,0,0,2,
7625,202100637,2021,88953,632,Shipped,28215,0,0,0,0,0,1,0,4,1,0,0,6,"51,236"
7626,202141068,2021,38182,692,In-Person Delivery,30909,0,0,0,2,0,0,1,2,0,0,0,5,
7627,201914991,2019,18007,637,Shipped with Donation,11710,0,0,0,0,3,0,0,0,0,3,2,8,
7628,201921414,2019,37313,632,In-Person Delivery,28269,0,2,0,0,0,0,0,0,0,2,0,4,
7629,202238422,2022,67263,621,In-Person Delivery,28262,2,4,2,0,0,0,0,1,0,0,0,9,"57,371"
7630,202219510,2022,183360,681,Cookies In Hand,28104,0,1,0,1,0,0,0,0,0,1,0,3,"108,599"
7631,201910585,2019,69662,637,In-Person Delivery,28269,0,1,0,0,1,0,1,2,1,0,0,6,
7632,201922055,2019,90149,692,Shipped with Donation,20781,0,1,0,0,0,0,2,1,0,1,1,6,
7633,202141605,2021,86606,621,Shipped,29341,0,0,0,1,0,0,1,2,0,4,0,8,
7634,201919855,2019,25123,637,In-Person Delivery with Donation,27549,0,1,0,0,0,0,1,0,1,1,1,5,
7635,202260049,2022,90215,643,In-Person Delivery,28226,0,0,0,1,0,0,0,2,0,1,0,4,"103,103"
7636,202213225,2022,264360,631,Cookies In Hand,28031,1,0,0,0,0,0,0,0,0,0,0,1,"89,658"
7637,201905735,2019,20884,681,Cookies In Hand,28104,0,0,0,0,0,0,4,4,0,2,0,10,
7638,202231277,2022,67168,649,Shipped with Donation,28451,0,0,1,1,0,1,0,3,0,0,1,7,
7639,201900301,2019,24776,622,In-Person Delivery,28027,0,0,0,0,0,0,5,0,0,0,0,5,
7640,202002680,2020,16790,632,In-Person Delivery,28270,0,0,0,0,0,0,0,2,0,0,0,2,
7641,202162531,2021,59924,632,In-Person Delivery,28214,0,1,1,0,0,0,0,1,0,1,0,4,"67,398"
7642,202141807,2021,88278,681,In-Person Delivery,28112,0,0,0,0,0,0,1,0,0,0,0,1,"52,471"
7643,202204430,2022,35070,682,Shipped,12534,0,0,0,2,0,0,1,1,0,0,0,4,
7644,202207612,2022,78391,637,Donation,19606,0,0,0,0,0,0,0,0,0,0,4,4,
7645,202134764,2021,83222,649,In-Person Delivery,28210,0,0,2,0,0,0,0,2,0,0,0,4,"75,703"
7646,202119107,2021,301360,638,In-Person Delivery,28211,0,0,0,0,0,0,0,5,0,0,0,5,"93,236"
7647,202159737,2021,74197,643,Shipped,18067,0,0,2,1,0,1,2,2,1,0,0,9,
7648,202138676,2021,35836,621,Shipped,28804,0,0,0,1,0,1,0,2,0,0,0,4,
7649,202006501,2020,29723,634,In-Person Delivery,28110,0,2,0,1,0,0,0,2,0,0,0,5,
7650,201904303,2019,10371,642,Cookies In Hand,28278,0,5,0,0,0,0,0,0,0,0,0,5,
7651,202139640,2021,24821,631,In-Person Delivery,78611,0,2,2,0,0,2,2,0,0,0,0,8,
7652,202222672,2022,36470,643,Donation,53532,0,0,0,0,0,0,0,0,0,0,4,4,
7653,202130198,2021,22930,632,Shipped,27377,0,2,1,2,0,1,0,2,0,2,0,10,
7654,202123246,2021,54883,632,Shipped,28078,0,12,0,12,0,0,0,12,0,0,0,36,"101,752"
7655,202202706,2022,755360,682,Cookies In Hand,28110,0,0,2,0,0,0,2,0,0,0,0,4,"69,351"
7656,202232866,2022,14961,681,In-Person Delivery,14534,0,0,0,2,0,2,1,2,2,1,0,10,
7657,202219380,2022,25102,691,Cookies In Hand,29706,2,4,0,3,0,0,1,2,0,2,0,14,
7658,202207597,2022,8360,700,Cookies In Hand,28269,0,0,0,1,0,0,0,4,0,0,0,5,"68,636"
7659,202208861,2022,672360,634,Cookies In Hand,28027,0,0,0,0,0,1,0,0,0,0,0,1,"77,367"
7660,202228663,2022,74948,632,Shipped,94607,0,0,1,1,0,0,1,1,0,0,0,4,
7661,202015784,2020,24173,632,Shipped with Donation,29728,0,0,0,2,0,0,0,2,2,2,4,12,
7662,202011729,2020,81692,621,Shipped,28027,0,0,1,1,0,1,0,1,1,1,0,6,"77,367"
7663,202229648,2022,51145,634,In-Person Delivery,28269,0,0,0,0,0,0,0,1,0,0,0,1,"68,636"
7664,202021700,2020,48035,622,Cookies In Hand,29407,0,0,0,1,0,1,0,1,0,0,0,3,
7665,202138164,2021,21219,632,Shipped,6112,0,1,1,1,0,1,0,4,0,4,0,12,
7666,202257245,2022,74147,638,In-Person Delivery,28211,0,0,0,4,0,2,2,4,4,2,0,18,"93,236"
7667,201914913,2019,28394,642,In-Person Delivery with Donation,28278,0,3,0,1,1,1,2,1,0,2,10,21,
7668,202110455,2021,91021,682,Shipped,28318,0,1,0,1,0,0,1,1,0,0,0,4,
7669,202118906,2021,22016,632,In-Person Delivery,27536,0,0,0,0,0,1,0,2,0,1,0,4,
7670,202144367,2021,26466,649,In-Person Delivery,29710,0,2,0,0,0,0,0,2,0,0,0,4,"71,280"
7671,201906880,2019,10260,649,In-Person Delivery,28270,0,0,0,0,0,0,0,4,0,1,0,5,
7672,202253761,2022,12035,643,Donation,28277,0,0,0,0,0,0,0,0,0,0,6,6,"105,672"
7673,202147162,2021,2995,649,In-Person Delivery,28207,0,0,0,3,0,0,3,3,0,0,0,9,"177,898"
7674,202266483,2022,49409,692,Shipped,40324,0,1,0,0,0,0,1,0,0,2,0,4,
7675,202015210,2020,85760,682,Shipped,28105,0,1,0,0,0,1,2,1,1,0,0,6,"86,463"
7676,202155554,2021,26126,692,In-Person Delivery,28209,0,0,0,2,0,0,0,2,0,0,0,4,"82,942"
7677,202127105,2021,86791,634,In-Person Delivery,28213,0,0,0,0,0,0,0,5,0,0,0,5,"48,570"
7678,202004663,2020,23884,622,Donation,11367,0,0,0,0,0,0,0,0,0,0,10,10,
7679,202232417,2022,82102,643,Donation,28213,0,0,0,0,0,0,0,0,0,0,5,5,"48,570"
7680,202134070,2021,45090,638,In-Person Delivery,29707,0,2,0,0,0,0,0,0,0,0,0,2,
7681,202008054,2020,92937,649,In-Person Delivery,29732,0,0,0,2,0,0,0,3,0,0,0,5,
7682,202007502,2020,34465,632,Shipped,28269,0,0,0,4,0,0,0,2,0,1,0,7,
7683,202246602,2022,36780,621,Shipped,23225,2,0,2,0,0,0,2,0,0,0,0,6,
7684,201902745,2019,31503,682,In-Person Delivery,29732,0,0,0,0,0,1,0,0,0,0,0,1,
7685,202123663,2021,22563,634,In-Person Delivery,28078,0,0,2,0,0,0,1,1,0,0,0,4,"101,752"
7686,202200859,2022,37360,637,Cookies In Hand,28227,0,0,0,1,0,0,0,1,0,1,0,3,"63,529"
7687,202142671,2021,26233,631,In-Person Delivery,28269,0,1,0,2,0,0,1,0,0,0,0,4,"68,636"
7688,202264078,2022,11018,632,Shipped,29301,1,0,0,0,0,0,0,1,0,2,0,4,
7689,202153855,2021,28356,681,In-Person Delivery,28173,0,0,0,0,0,0,0,2,1,0,0,3,"130,705"
7690,202029632,2020,82184,649,In-Person Delivery,29212,0,0,0,2,0,0,1,2,0,0,0,5,
7691,202129742,2021,70034,649,In-Person Delivery,28277,0,0,1,2,0,0,0,4,0,0,0,7,"105,672"
7692,202010359,2020,30934,681,In-Person Delivery,41073,0,0,1,0,0,0,0,1,0,1,0,3,
7693,202235748,2022,119360,632,Shipped with Donation,28278,0,2,1,0,0,0,0,2,0,1,2,8,"101,432"
7694,202232081,2022,39269,637,In-Person Delivery,28227,0,0,3,1,0,1,0,2,0,1,0,8,"63,529"
7695,202203815,2022,607360,621,Cookies In Hand,28115,0,0,0,0,0,0,0,0,0,2,0,2,"67,923"
7696,202245234,2022,28174,643,In-Person Delivery,28277,0,1,1,0,0,0,1,0,0,1,0,4,"105,672"
7697,201919590,2019,34468,649,In-Person Delivery,28226,0,2,0,2,0,0,0,0,0,0,0,4,
7698,202030435,2020,81675,691,In-Person Delivery,28269,0,0,0,1,0,0,1,2,0,0,0,4,"68,636"
7699,202013340,2020,45321,631,Donation,72120,0,0,0,0,0,0,0,0,0,0,5,5,
7700,201916985,2019,14823,622,In-Person Delivery,78664,0,0,0,2,0,0,0,2,0,1,0,5,
7701,202260141,2022,81839,631,Shipped,33063,0,2,0,0,0,0,2,4,0,0,0,8,
7702,202202965,2022,759360,681,Cookies In Hand,28270,0,1,1,0,0,1,0,1,0,0,0,4,"103,175"
7703,202212631,2022,755360,682,Cookies In Hand,20774,0,0,0,0,0,0,0,4,0,0,0,4,
7704,202114409,2021,91021,682,In-Person Delivery,28115,0,0,1,2,0,0,1,0,0,1,0,5,"67,923"
7705,202235683,2022,26468,681,In-Person Delivery,28104,0,2,0,1,0,0,0,0,1,0,0,4,"108,599"
7706,202125024,2021,21503,631,Shipped with Donation,3038,0,0,0,5,0,0,0,0,0,0,5,10,
7707,202234532,2022,49206,642,In-Person Delivery,28215,1,0,0,0,0,0,3,3,0,3,0,10,"51,236"
7708,202230435,2022,51143,634,In-Person Delivery,28269,0,1,0,0,0,0,0,1,0,0,0,2,"68,636"
7709,202256725,2022,97618,631,Donation,28277,0,0,0,0,0,0,0,0,0,0,3,3,"105,672"
7710,202218076,2022,871360,692,Cookies In Hand,29710,0,0,0,2,0,0,0,1,1,0,0,4,"71,280"
7711,202144354,2021,2995,649,In-Person Delivery,28203,0,0,2,2,0,0,2,0,0,1,0,7,"87,725"
7712,202028832,2020,82206,632,Shipped,78665,0,2,1,1,0,0,0,0,0,0,0,4,
7713,202029761,2020,14537,621,In-Person Delivery,35756,0,0,1,2,0,0,0,1,0,0,0,4,
7714,202103557,2021,52051,637,In-Person Delivery,28110,0,0,1,0,0,0,0,0,0,0,0,1,"69,351"
7715,201907675,2019,32822,632,In-Person Delivery,28269,0,0,0,0,4,0,0,0,0,1,0,5,
7716,202163155,2021,374,632,In-Person Delivery,28216,0,1,1,0,0,1,1,1,0,0,0,5,"50,347"
7717,202152719,2021,55552,638,Shipped,27006,0,3,0,0,0,0,0,1,0,0,0,4,
7718,202028588,2020,57007,643,In-Person Delivery,29707,0,0,2,1,0,0,0,2,0,1,0,6,
7719,202231385,2022,16112,642,In-Person Delivery,29710,0,0,0,1,0,0,0,1,0,0,0,2,"71,280"
7720,201914495,2019,32321,632,In-Person Delivery,29067,0,0,0,1,0,0,1,0,0,0,0,2,
7721,202022415,2020,62247,631,In-Person Delivery,28078,0,0,0,2,0,0,1,2,0,1,0,6,"101,752"
7722,202124920,2021,10314,632,Shipped with Donation,63005,0,2,0,2,0,0,6,0,0,4,2,16,
7723,202138691,2021,13913,692,Shipped,28078,0,0,0,0,0,0,3,3,0,0,0,6,"101,752"
7724,202107604,2021,732360,643,Cookies In Hand,28226,0,1,1,0,0,0,0,0,1,0,0,3,"103,103"
7725,202103407,2021,33360,632,In-Person Delivery,28269,0,0,2,1,0,0,0,0,0,1,0,4,"68,636"
7726,202151842,2021,66974,691,In-Person Delivery with Donation,28092,0,1,0,1,0,0,1,1,0,1,1,6,
7727,202149385,2021,34481,631,In-Person Delivery,28078,0,0,0,0,0,1,0,0,0,1,0,2,"101,752"
7728,201900952,2019,11196,632,In-Person Delivery,28205,0,0,0,3,0,0,0,5,0,4,0,12,
7729,202121745,2021,26079,632,Donation,29720,0,0,0,0,0,0,0,0,0,0,5,5,
7730,202207576,2022,13921,637,Cookies In Hand,28215,0,0,0,0,0,0,2,5,0,0,0,7,"51,236"
7731,202124203,2021,14016,643,Shipped,28277,0,1,1,3,0,1,0,0,0,0,0,6,"105,672"
7732,202250150,2022,45607,692,Donation,28269,0,0,0,0,0,0,0,0,0,0,5,5,"68,636"
7733,202211377,2022,607360,621,Cookies In Hand,28025,0,0,0,1,0,0,0,0,0,0,0,1,"58,257"
7734,202256908,2022,36528,692,In-Person Delivery,29732,1,1,1,2,0,0,0,1,0,0,0,6,"67,037"
7735,202159899,2021,99135,631,In-Person Delivery,28078,0,0,0,1,0,0,1,3,0,0,0,5,"101,752"
7736,202115922,2021,86255,642,In-Person Delivery,29710,0,0,0,1,0,0,1,1,0,0,0,3,"71,280"
7737,201920290,2019,10809,634,In-Person Delivery,37725,0,1,0,0,0,1,1,0,2,0,0,5,
7738,202102790,2021,287360,691,Cookies In Hand,29732,0,0,2,2,0,0,0,1,0,0,0,5,"67,037"
7739,202261617,2022,74329,638,In-Person Delivery,29707,1,0,0,2,0,0,0,1,0,0,0,4,
7740,202249926,2022,28200,700,In-Person Delivery,45424,0,0,0,0,0,0,2,2,0,0,0,4,
7741,202218360,2022,142360,692,Cookies In Hand,29710,0,0,0,1,0,0,1,0,0,0,0,2,"71,280"
7742,202163028,2021,20993,691,Shipped,28054,0,1,1,1,0,0,1,0,0,0,0,4,
7743,202133221,2021,82915,632,Shipped,10028,0,5,0,5,0,0,0,5,0,5,0,20,
7744,201912588,2019,25157,681,In-Person Delivery with Donation,28079,0,5,0,15,10,0,36,15,10,7,7,105,
7745,202209609,2022,435360,692,Cookies In Hand,28202,0,0,0,1,0,0,1,0,0,1,0,3,"100,709"
7746,201904171,2019,22652,681,Cookies In Hand,29732,0,0,0,1,0,1,0,1,0,0,0,3,
7747,202247058,2022,85277,649,In-Person Delivery,28270,0,2,0,2,0,0,2,2,0,0,0,8,"103,175"
7748,202257559,2022,22949,632,Shipped,11234,2,0,1,0,0,0,0,0,0,1,0,4,
7749,202255779,2022,83509,634,In-Person Delivery with Donation,28277,0,0,1,1,0,1,0,0,0,0,1,4,"105,672"
7750,201905701,2019,34531,692,Cookies In Hand,29708,0,0,0,1,0,0,0,0,0,0,0,1,
7751,202123891,2021,38885,637,Shipped,28107,0,0,2,2,0,0,0,2,0,2,0,8,"81,351"
7752,202214210,2022,88360,692,Cookies In Hand,29710,0,1,0,0,0,0,0,2,0,0,0,3,"71,280"
7753,202228530,2022,91152,682,In-Person Delivery,28214,0,1,0,0,0,1,2,2,0,0,0,6,"67,398"
7754,202121446,2021,112360,642,Shipped,28273,0,0,0,1,0,1,1,1,0,0,0,4,"72,986"
7755,202021881,2020,7259,632,Donation,28115,0,0,0,0,0,0,0,0,0,0,8,8,"67,923"
7756,202008215,2020,55639,632,Shipped,28625,0,1,0,2,0,0,0,2,1,0,0,6,
7757,202137368,2021,12600,691,In-Person Delivery with Donation,29730,0,0,0,2,0,0,0,0,0,1,2,5,"49,258"
7758,201907882,2019,28096,621,Cookies In Hand,28164,0,0,0,1,0,0,0,2,0,0,0,3,
7759,202111692,2021,561360,622,Cookies In Hand,28025,0,0,0,0,0,0,1,1,0,0,0,2,"58,257"
7760,202236358,2022,59630,643,Donation,32210,0,0,0,0,0,0,0,0,0,0,4,4,
7761,202261892,2022,58613,691,Donation,29730,0,0,0,0,0,0,0,0,0,0,2,2,"49,258"
7762,202103626,2021,72580,683,Cookies In Hand,28104,0,0,0,0,0,4,0,0,0,0,0,4,"108,599"
7763,202242868,2022,67562,637,Shipped,28645,0,0,0,2,0,0,2,0,0,0,0,4,
7764,202234678,2022,49203,649,In-Person Delivery,28117,0,0,0,0,0,0,0,2,1,0,0,3,"92,518"
7765,202001028,2020,11036,634,In-Person Delivery with Donation,43026,0,0,0,1,0,0,0,2,3,1,1,8,
7766,202242092,2022,22732,681,Shipped,28079,2,2,1,3,0,0,0,0,0,1,0,9,"84,301"
7767,202161089,2021,67551,632,Shipped,29571,0,0,1,0,0,0,0,3,0,0,0,4,
7768,202135943,2021,11879,700,Shipped with Donation,8857,0,1,1,0,0,1,1,0,0,0,1,5,
7769,202005293,2020,25118,643,Donation,28027,0,0,0,0,0,0,0,0,0,0,5,5,
7770,202010430,2020,93256,632,In-Person Delivery,28112,0,0,0,1,0,0,0,2,1,1,0,5,"52,471"
7771,202118069,2021,15661,622,In-Person Delivery,28269,0,0,1,1,0,2,0,1,0,0,0,5,"68,636"
7772,202258313,2022,25983,634,Shipped with Donation,84103,1,0,0,1,0,1,0,2,0,0,1,6,
7773,202104624,2021,15360,621,Cookies In Hand,28125,0,1,0,1,0,0,0,0,0,0,0,2,"69,059"
7774,202208701,2022,672360,634,Cookies In Hand,28262,0,0,0,1,0,0,0,0,0,1,0,2,"57,371"
7775,202204081,2022,26285,681,Cookies In Hand,28110,2,5,2,1,0,0,0,0,0,3,0,13,"69,351"
7776,202150619,2021,44920,692,In-Person Delivery,29715,0,0,0,2,0,0,0,2,0,0,0,4,"86,378"
7778,202026625,2020,57492,681,In-Person Delivery,28277,0,7,16,12,0,2,10,23,2,16,0,88,"105,672"
7779,202221432,2022,64417,681,Cookies In Hand,28270,0,3,0,0,0,0,1,2,0,0,0,6,"103,175"
7780,202008248,2020,56250,632,Shipped,29732,0,0,2,2,0,0,0,0,0,0,0,4,
7781,202019490,2020,28263,638,Shipped,34219,0,1,1,0,0,0,1,0,0,1,0,4,
7782,202256700,2022,62605,634,Shipped with Donation,44106,2,2,0,0,0,2,4,0,0,0,2,12,
7783,202210156,2022,594360,692,Cookies In Hand,29732,0,0,0,0,0,1,0,1,0,0,0,2,"67,037"
7784,202011921,2020,96264,643,In-Person Delivery with Donation,28214,0,3,0,3,0,0,3,3,0,0,3,15,"67,398"
7785,202222907,2022,605360,691,Cookies In Hand,29732,0,0,0,1,0,0,1,2,0,0,0,4,"67,037"
7786,202140715,2021,18220,622,In-Person Delivery,28146,0,1,1,4,0,0,2,1,0,1,0,10,"56,553"
7787,202138137,2021,14479,681,In-Person Delivery,28173,0,1,0,5,0,2,0,1,0,1,0,10,"130,705"
7788,202226147,2022,33652,692,Donation,28273,0,0,0,0,0,0,0,0,0,0,1,1,"72,986"
7789,202145856,2021,18118,622,In-Person Delivery,28075,0,0,0,0,0,0,1,0,0,1,0,2,"110,906"
7790,201914221,2019,10346,692,Donation,60647,0,0,0,0,0,0,0,0,0,0,10,10,
7791,202006934,2020,32392,634,Shipped,67025,0,0,0,0,0,1,0,2,1,2,0,6,
7792,201913022,2019,2855,632,In-Person Delivery,28227,0,8,0,3,0,0,0,0,0,4,0,15,
